label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
191,394.0,92.11269837220809,0.8493335383919273,0.8347457627118644,22.397686948112614,138.56091370558374,268.8730964467005,0.6094852685928345,0.9838640689849854,0.8056994
192,25.0,22.82842712474619,0.9861912843277706,0.8620689655172413,5.641895835477563,183.16,272.92,0.5230996012687683,0.8181483745574951,0.7176661
193,13.0,11.0,0.9962942897654247,0.7222222222222222,4.068428945128219,28.384615384615383,270.61538461538464,0.5992392301559448,0.8648996949195862,0.7187369
194,36.0,26.035533905932738,0.9675002656486894,0.8780487804878049,6.770275002573076,131.02777777777777,273.02777777777777,0.6644579172134399,0.7512730956077576,0.714887
195,37.0,29.071067811865476,0.9780236769100409,0.8604651162790697,6.863662517577698,180.45945945945945,270.7027027027027,0.5235903859138489,0.7973495125770569,0.7383971
196,91.0,42.24264068711929,0.9496069438956729,0.9479166666666666,10.764051215546116,208.46153846153845,273.15384615384613,0.6843364834785461,1.0,0.84785014
197,438.0,94.83452377915607,0.689715239517571,0.8605108055009824,23.615226456547084,357.30593607305934,271.72146118721463,0.6375851035118103,0.8459414839744568,0.7226972
198,177.0,57.79898987322332,0.13933676290258337,0.8271028037383178,15.012108426804138,173.0677966101695,271.5141242937853,0.6063562035560608,0.9557641744613647,0.76656777
199,335.0,88.2842712474619,0.8760384223120259,0.8052884615384616,20.65272978291924,338.3462686567164,270.57910447761196,0.6340879797935486,0.8963126540184021,0.7638541
200,53.0,25.65685424949238,0.6518421696503569,0.9464285714285714,8.214724333230155,392.0377358490566,274.8301886792453,0.6796736121177673,0.8231179714202881,0.7471034
201,2376.0,215.095454429505,0.5434130024273071,0.9252336448598131,55.00197413085049,68.98737373737374,275.7756734006734,0.5442051887512207,0.998772919178009,0.8230183
202,22.0,19.621320343559642,0.9818597686660243,0.8461538461538461,5.292567428401227,133.27272727272728,275.90909090909093,0.5060433149337769,0.7183262705802917,0.6755434
203,32.0,19.414213562373096,0.756636469807894,0.9696969696969697,6.383076486422923,155.8125,274.8125,0.7408429980278015,0.8197435140609741,0.7829584
204,387.0,82.8700576850888,0.6699683726120578,0.9063231850117096,22.197831060995757,324.05426356589146,275.7080103359173,0.635192334651947,0.9064359664916992,0.7515095
205,13.0,11.0,0.9962942897654247,0.7222222222222222,4.068428945128219,134.3846153846154,277.61538461538464,0.5053070783615112,0.945824921131134,0.6678749
206,13.0,10.82842712474619,0.9350588483818555,0.8666666666666667,4.068428945128219,157.0,278.0,0.7406589388847351,0.8669243454933167,0.82996124
207,86.0,35.9350288425444,0.7579492861557169,0.86,10.464157913908982,377.5813953488372,280.1046511627907,0.6753175258636475,0.8515859842300415,0.7768932
208,224.0,59.65685424949238,0.8304602219781628,0.9491525423728814,16.88803298257901,173.15625,283.42410714285717,0.6731701493263245,0.9616540670394897,0.78085476
209,16.0,13.621320343559642,0.9596288331806001,0.8421052631578947,4.51351666838205,191.25,279.0,0.6426160931587219,0.8758819699287415,0.6826377
210,21.0,18.414213562373096,0.978628681005368,0.84,5.170882945826411,226.04761904761904,279.4761904761905,0.6326155066490173,0.8342843055725098,0.7324668
211,50.0,36.48528137423857,0.9832906494840783,0.8771929824561403,7.978845608028654,250.6,281.38,0.6379532217979431,0.986440896987915,0.7545678
212,39.0,28.82842712474619,0.9790404379108384,0.9512195121951219,7.046725639945928,269.0,281.0,0.6466654539108276,0.9725136756896973,0.83391935
213,23.0,17.035533905932738,0.9147344487099655,0.8518518518518519,5.4115163798060095,191.2173913043478,281.5652173913044,0.7236640453338623,0.8793790936470032,0.83261716
214,74.0,33.10660171779821,0.6687139152109693,0.9367088607594937,9.706684619910241,159.86486486486487,283.1216216216216,0.6854408383369446,0.9749064445495605,0.83429664
215,35.0,32.82842712474619,0.9933700480557844,0.8333333333333334,6.6755811781245455,248.5142857142857,284.0285714285714,0.6356218457221985,0.98619544506073,0.75076824
216,279.0,75.04163056034261,0.8142706799092402,0.8480243161094225,18.847647942942654,215.44444444444446,280.741935483871,0.5566599369049072,0.9352720975875854,0.77547956
217,263.0,71.34924240491749,0.43593845474854453,0.8402555910543131,18.29923496393627,248.29277566539923,292.70722433460077,0.5724890828132629,0.9040431976318359,0.76270324
218,1234.0,162.42640687119285,0.8355011722067595,0.8411724608043627,39.63808267566925,20.062398703403566,286.04943273905997,0.5323026180267334,0.9823302030563354,0.8161563
219,303.0,71.97665940288701,0.7261041769975911,0.9181818181818182,19.64157789116634,362.1617161716172,288.1716171617162,0.6394257545471191,0.8768635988235474,0.7671367
220,135.0,93.07106781186548,0.9977701089859567,0.8653846153846154,13.110581167104948,6.54074074074074,290.8074074074074,0.6408368349075317,0.9994478225708008,0.888443
221,194.0,57.83452377915607,0.6447943902699557,0.9107981220657277,15.716503163191918,216.340206185567,292.6546391752577,0.6042702198028564,0.961531400680542,0.7727812
222,93.0,39.10660171779821,0.8246220227543949,0.9117647058823529,10.881694613449236,337.5806451612903,290.5698924731183,0.7234799861907959,0.8647769689559937,0.8237763
223,266.0,103.65685424949237,0.9934412682974748,0.9602888086642599,18.403307281560924,2.2706766917293235,290.48496240601503,0.5407080054283142,0.9994478225708008,0.8342781
224,16.0,13.621320343559642,0.9640678509695636,0.8421052631578947,4.51351666838205,343.1875,288.8125,0.7803546190261841,0.8415240049362183,0.8165033
225,427.0,88.6274169979695,0.6876199549495853,0.9027484143763214,23.31680264534386,267.8688524590164,291.4847775175644,0.6282594203948975,0.9726977348327637,0.75350964
226,88.0,34.72792206135786,0.7853093656752779,0.946236559139785,10.585134856802455,178.72727272727272,292.375,0.6664826273918152,0.9191974997520447,0.76878667
227,349.0,110.18376618407356,0.854280804064502,0.7895927601809954,21.079862454783044,201.1375358166189,293.4670487106017,0.5981962084770203,0.9823302030563354,0.787502
228,39.0,28.0,0.9759000729485332,1.0,7.046725639945928,205.0,300.0,0.6472176313400269,0.9822688698768616,0.7954506
229,1697.0,177.39696961967002,0.5617490538520611,0.8940990516332982,46.48319596817296,117.31290512669416,295.87094873305836,0.5812626481056213,0.9981594085693359,0.82352763
230,187.0,57.00609665440988,0.6837172466840234,0.9303482587064676,15.430353037616328,349.42245989304814,294.06417112299465,0.6685072779655457,0.9577274918556213,0.7928159
231,19.0,15.414213562373096,0.9773297689515751,0.8260869565217391,4.918490759365935,194.26315789473685,297.94736842105266,0.6381372809410095,0.9650898575782776,0.85260963
232,211.0,60.2842712474619,0.8579113937371071,0.9055793991416309,16.39065416446578,228.478672985782,297.4454976303318,0.6008957624435425,0.8301122784614563,0.71600646
233,79.0,36.48528137423857,0.8125225890295419,0.8777777777777778,10.02925341359355,43.64556962025316,297.69620253164555,0.6444567441940308,0.9244125485420227,0.733646
234,77.0,32.48528137423857,0.7014353971803298,0.9166666666666666,9.901487006738307,189.02597402597402,296.05194805194805,0.6350696086883545,0.9990183711051941,0.77932674
235,41.0,29.656854249492383,0.9796057008779331,1.0,7.225151993843567,88.0,298.0,0.7370390892028809,0.9766857028007507,0.8698335
236,141.0,49.14213562373095,0.8576929721925528,0.8867924528301887,13.398760233979036,380.7730496453901,293.13475177304963,0.6576477289199829,0.9236763119697571,0.74843735
